race_id,year,round,gp_name,circuit,driver,team,finish_position,is_dnf,grid_position,quali_gap_to_pole,lap_consistency_std,lap_consistency_n,tyre_deg_slope,stint_count,compound_start,air_temp,track_temp,temp_delta,is_wet,humidity,driver_recent_avg_pos,constructor_dnf_rate
2021_06,2021,6,Azerbaijan Grand Prix,Baku,SAI,Ferrari,8,0,5,0.003537,0.2263,35,-0.383247,4,SOFT,24.3,38.2,13.9,0,55.7,6.6,0.1
2021_06,2021,6,Azerbaijan Grand Prix,Baku,STR,Aston Martin,21,1,19,,0.1891,25,-0.252905,1,HARD,24.3,38.2,13.9,0,55.7,10.2,0.1
2021_06,2021,6,Azerbaijan Grand Prix,Baku,TSU,AlphaTauri,7,0,7,0.004308,0.3481,34,-0.446167,4,SOFT,24.3,38.2,13.9,0,55.7,13.0,0.2
2021_06,2021,6,Azerbaijan Grand Prix,Baku,VER,Red Bull Racing,21,1,3,0.003408,0.2779,34,-0.261037,2,SOFT,24.3,38.2,13.9,0,55.7,1.6,0.0
2021_06,2021,6,Azerbaijan Grand Prix,Baku,VET,Aston Martin,2,0,11,0.009939,0.3073,34,-0.229703,4,SOFT,24.3,38.2,13.9,0,55.7,12.2,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,ALO,Alpine,8,0,9,0.015002,0.4642,51,-0.100526,2,MEDIUM,25.2,35.0,9.8,0,58.8,10.8,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,BOT,Mercedes,4,0,3,0.004289,1.1443,51,-0.068974,2,MEDIUM,25.2,35.0,9.8,0,58.8,5.25,0.2
2021_07,2021,7,French Grand Prix,Le Castellet,GAS,AlphaTauri,7,0,6,0.009757,0.3148,51,-0.112619,2,MEDIUM,25.2,35.0,9.8,0,58.8,7.2,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,GIO,Alfa Romeo Racing,15,0,13,0.020258,0.9625,50,-0.027094,2,HARD,25.2,35.0,9.8,0,58.8,12.4,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,HAM,Mercedes,2,0,2,0.002867,0.386,51,-0.055362,2,MEDIUM,25.2,35.0,9.8,0,58.8,5.2,0.2
2021_07,2021,7,French Grand Prix,Le Castellet,LAT,Williams,18,0,16,0.034137,0.2904,50,-0.194127,2,MEDIUM,25.2,35.0,9.8,0,58.8,16.6,0.2
2021_07,2021,7,French Grand Prix,Le Castellet,LEC,Ferrari,16,0,7,0.011079,1.3653,48,-0.022047,3,MEDIUM,25.2,35.0,9.8,0,58.8,4.8,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,MAZ,Haas F1 Team,20,0,18,0.039604,1.0882,50,-0.007939,2,HARD,25.2,35.0,9.8,0,58.8,17.2,0.0
2021_07,2021,7,French Grand Prix,Le Castellet,MSC,Haas F1 Team,19,0,15,0.032804,0.566,50,-0.306073,2,MEDIUM,25.2,35.0,9.8,0,58.8,16.4,0.0
2021_07,2021,7,French Grand Prix,Le Castellet,NOR,McLaren,5,0,8,0.014024,0.5692,51,-0.107177,2,MEDIUM,25.2,35.0,9.8,0,58.8,4.8,0.0
2021_07,2021,7,French Grand Prix,Le Castellet,OCO,Alpine,14,0,11,0.019402,0.7872,50,-0.018852,2,HARD,25.2,35.0,9.8,0,58.8,9.4,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,PER,Red Bull Racing,3,0,4,0.005056,0.9675,51,-0.068526,2,MEDIUM,25.2,35.0,9.8,0,58.8,5.0,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,RAI,Alfa Romeo Racing,17,0,17,0.037382,0.8523,50,-0.018366,2,HARD,25.2,35.0,9.8,0,58.8,11.4,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,RIC,McLaren,6,0,10,0.015468,0.2531,51,-0.169485,2,MEDIUM,25.2,35.0,9.8,0,58.8,8.4,0.0
2021_07,2021,7,French Grand Prix,Le Castellet,RUS,Williams,12,0,14,0.023058,0.9582,50,-0.216684,2,MEDIUM,25.2,35.0,9.8,0,58.8,14.5,0.3
2021_07,2021,7,French Grand Prix,Le Castellet,SAI,Ferrari,11,0,5,0.009445,0.6554,51,-0.074073,2,MEDIUM,25.2,35.0,9.8,0,58.8,6.6,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,STR,Aston Martin,10,0,19,0.023692,0.4581,51,-0.072829,2,HARD,25.2,35.0,9.8,0,58.8,10.2,0.2
2021_07,2021,7,French Grand Prix,Le Castellet,TSU,AlphaTauri,13,0,0,,1.1215,49,-0.039815,2,MEDIUM,25.2,35.0,9.8,0,58.8,11.8,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,VER,Red Bull Racing,1,0,1,0.0,0.2655,49,-0.025988,3,MEDIUM,25.2,35.0,9.8,0,58.8,1.6,0.1
2021_07,2021,7,French Grand Prix,Le Castellet,VET,Aston Martin,9,0,12,0.019747,0.3024,51,-0.079329,2,HARD,25.2,35.0,9.8,0,58.8,9.6,0.2
2021_08,2021,8,Styrian Grand Prix,Spielberg,ALO,Alpine,9,0,8,0.011482,0.323,67,-0.013582,2,SOFT,26.7,53.1,26.4,0,32.6,10.4,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,BOT,Mercedes,3,0,5,0.003039,0.2392,68,-0.012845,2,MEDIUM,26.7,53.1,26.4,0,32.6,5.0,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,GAS,AlphaTauri,21,1,6,0.006187,,0,,1,SOFT,26.7,53.1,26.4,0,32.6,7.2,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,GIO,Alfa Romeo Racing,15,0,15,0.016792,0.6238,67,-0.006615,2,MEDIUM,26.7,53.1,26.4,0,32.6,12.6,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,HAM,Mercedes,2,0,2,0.00354,1.0954,66,0.011181,3,MEDIUM,26.7,53.1,26.4,0,32.6,5.2,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,LAT,Williams,17,0,16,0.020896,0.4463,64,-0.0306,3,MEDIUM,26.7,53.1,26.4,0,32.6,16.6,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,LEC,Ferrari,7,0,7,0.009884,0.2084,66,0.001032,3,SOFT,26.7,53.1,26.4,0,32.6,6.8,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,MAZ,Haas F1 Team,18,0,20,0.036826,0.6594,65,0.005341,2,MEDIUM,26.7,53.1,26.4,0,32.6,17.8,0.0
2021_08,2021,8,Styrian Grand Prix,Spielberg,MSC,Haas F1 Team,16,0,19,0.034461,1.2949,66,-0.007265,2,MEDIUM,26.7,53.1,26.4,0,32.6,17.0,0.0
2021_08,2021,8,Styrian Grand Prix,Spielberg,NOR,McLaren,5,0,3,0.00437,0.1976,67,-0.020458,2,SOFT,26.7,53.1,26.4,0,32.6,5.2,0.0
2021_08,2021,8,Styrian Grand Prix,Spielberg,OCO,Alpine,14,0,17,0.021554,0.5068,67,-0.017075,2,MEDIUM,26.7,53.1,26.4,0,32.6,9.6,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,PER,Red Bull Racing,4,0,4,0.005122,0.3329,66,0.001114,3,SOFT,26.7,53.1,26.4,0,32.6,3.4,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,RAI,Alfa Romeo Racing,11,0,18,0.024874,0.3782,67,-0.023857,2,HARD,26.7,53.1,26.4,0,32.6,12.6,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,RIC,McLaren,13,0,13,0.015147,0.7315,67,-0.002748,2,MEDIUM,26.7,53.1,26.4,0,32.6,8.4,0.0
2021_08,2021,8,Styrian Grand Prix,Spielberg,RUS,Williams,21,1,10,0.013001,0.3387,31,0.021104,3,MEDIUM,26.7,53.1,26.4,0,32.6,14.0,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,SAI,Ferrari,6,0,12,0.013628,0.2331,67,-0.0437,2,MEDIUM,26.7,53.1,26.4,0,32.6,7.8,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,STR,Aston Martin,8,0,9,0.012876,0.6934,64,-0.004941,2,SOFT,26.7,53.1,26.4,0,32.6,10.2,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,TSU,AlphaTauri,10,0,11,0.010542,0.3514,67,-0.021818,2,SOFT,26.7,53.1,26.4,0,32.6,12.6,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,VER,Red Bull Racing,1,0,1,0.0,0.775,68,0.006763,2,MEDIUM,26.7,53.1,26.4,0,32.6,1.4,0.1
2021_08,2021,8,Styrian Grand Prix,Spielberg,VET,Aston Martin,12,0,14,0.013628,0.9809,67,-0.017647,2,MEDIUM,26.7,53.1,26.4,0,32.6,8.4,0.1
2021_09,2021,9,Austrian Grand Prix,Spielberg,ALO,Alpine,10,0,14,0.011802,0.3223,64,-0.044602,2,MEDIUM,21.2,34.2,13.0,1,48.5,10.6,0.1
2021_09,2021,9,Austrian Grand Prix,Spielberg,BOT,Mercedes,2,0,5,0.005163,0.2566,65,-0.018003,2,MEDIUM,21.2,34.2,13.0,1,48.5,5.0,0.1
2021_09,2021,9,Austrian Grand Prix,Spielberg,GAS,AlphaTauri,9,0,6,0.006073,0.284,62,-0.039814,3,SOFT,21.2,34.2,13.0,1,48.5,7.2,0.2
2021_09,2021,9,Austrian Grand Prix,Spielberg,GIO,Alfa Romeo Racing,14,0,15,0.016588,0.0745,64,-0.051376,3,MEDIUM,21.2,34.2,13.0,1,48.5,13.2,0.0
2021_09,2021,9,Austrian Grand Prix,Spielberg,HAM,Mercedes,4,0,4,0.004614,0.3436,63,0.018082,3,MEDIUM,21.2,34.2,13.0,1,48.5,5.4,0.1
2021_09,2021,9,Austrian Grand Prix,Spielberg,LAT,Williams,16,0,18,0.023148,0.3292,64,-0.050095,2,MEDIUM,21.2,34.2,13.0,1,48.5,16.4,0.2
2021_09,2021,9,Austrian Grand Prix,Spielberg,LEC,Ferrari,8,0,12,0.01381,0.5553,64,-0.042613,2,MEDIUM,21.2,34.2,13.0,1,48.5,7.4,0.1
2021_09,2021,9,Austrian Grand Prix,Spielberg,MAZ,Haas F1 Team,19,0,20,0.035013,1.534,61,-0.005254,3,MEDIUM,21.2,34.2,13.0,1,48.5,17.6,0.0
2021_09,2021,9,Austrian Grand Prix,Spielberg,MSC,Haas F1 Team,18,0,19,0.026789,1.0197,63,-0.009287,2,MEDIUM,21.2,34.2,13.0,1,48.5,16.8,0.0
2021_09,2021,9,Austrian Grand Prix,Spielberg,NOR,McLaren,3,0,2,0.000753,0.2745,65,-0.001955,2,MEDIUM,21.2,34.2,13.0,1,48.5,5.2,0.0
2021_09,2021,9,Austrian Grand Prix,Spielberg,OCO,Alpine,21,1,17,0.020888,,0,,1,MEDIUM,21.2,34.2,13.0,1,48.5,10.6,0.1
2021_09,2021,9,Austrian Grand Prix,Spielberg,PER,Red Bull Racing,6,0,3,0.004237,0.2492,65,-0.067094,2,MEDIUM,21.2,34.2,13.0,1,48.5,3.4,0.1
2021_09,2021,9,Austrian Grand Prix,Spielberg,RAI,Alfa Romeo Racing,15,0,16,0.020229,0.4468,64,-0.046309,2,HARD,21.2,34.2,13.0,1,48.5,12.2,0.0
2021_09,2021,9,Austrian Grand Prix,Spielberg,RIC,McLaren,7,0,13,0.015678,0.3856,65,-0.053381,2,MEDIUM,21.2,34.2,13.0,1,48.5,9.2,0.0
2021_09,2021,9,Austrian Grand Prix,Spielberg,RUS,Williams,11,0,8,0.013073,0.589,64,-0.040865,2,MEDIUM,21.2,34.2,13.0,1,48.5,14.0,0.2
2021_09,2021,9,Austrian Grand Prix,Spielberg,SAI,Ferrari,5,0,10,0.013167,0.565,65,-0.022793,2,HARD,21.2,34.2,13.0,1,48.5,6.8,0.1
2021_09,2021,9,Austrian Grand Prix,Spielberg,STR,Aston Martin,13,0,9,0.012979,0.2038,62,-0.036271,3,SOFT,21.2,34.2,13.0,1,48.5,10.2,0.1
2021_09,2021,9,Austrian Grand Prix,Spielberg,TSU,AlphaTauri,12,0,7,0.008679,0.2938,62,-0.049538,3,SOFT,21.2,34.2,13.0,1,48.5,12.2,0.2
2021_09,2021,9,Austrian Grand Prix,Spielberg,VER,Red Bull Racing,1,0,1,0.0,0.1246,63,0.011336,3,MEDIUM,21.2,34.2,13.0,1,48.5,1.4,0.1
2021_09,2021,9,Austrian Grand Prix,Spielberg,VET,Aston Martin,17,1,11,0.012131,0.3772,62,-0.026977,3,SOFT,21.2,34.2,13.0,1,48.5,8.2,0.1
2021_10,2021,10,British Grand Prix,Silverstone,ALO,Alpine,7,0,7,0.014206,0.389,45,-0.074672,3,MEDIUM,29.5,51.3,21.8,0,37.0,9.2,0.2
2021_10,2021,10,British Grand Prix,Silverstone,BOT,Mercedes,3,0,3,0.003546,0.7175,45,-0.052649,3,MEDIUM,29.5,51.3,21.8,0,37.0,4.8,0.1
2021_10,2021,10,British Grand Prix,Silverstone,GAS,AlphaTauri,11,0,11,0.014531,0.8778,44,-0.15001,4,MEDIUM,29.5,51.3,21.8,0,37.0,7.0,0.1
2021_10,2021,10,British Grand Prix,Silverstone,GIO,Alfa Romeo Racing,13,0,15,0.018274,0.9084,43,-0.071962,3,MEDIUM,29.5,51.3,21.8,0,37.0,13.0,0.0
2021_10,2021,10,British Grand Prix,Silverstone,HAM,Mercedes,1,0,2,0.0,0.7049,45,-0.045437,3,MEDIUM,29.5,51.3,21.8,0,37.0,6.0,0.1
2021_10,2021,10,British Grand Prix,Silverstone,LAT,Williams,14,0,17,0.025935,0.9017,44,-0.084868,3,MEDIUM,29.5,51.3,21.8,0,37.0,16.4,0.2
2021_10,2021,10,British Grand Prix,Silverstone,LEC,Ferrari,2,0,4,0.009358,1.0154,45,-0.017326,3,MEDIUM,29.5,51.3,21.8,0,37.0,7.8,0.1
2021_10,2021,10,British Grand Prix,Silverstone,MAZ,Haas F1 Team,17,0,19,0.0352,0.2445,44,-0.118299,3,MEDIUM,29.5,51.3,21.8,0,37.0,17.6,0.0
2021_10,2021,10,British Grand Prix,Silverstone,MSC,Haas F1 Team,18,0,18,0.031561,0.2632,44,-0.115448,3,MEDIUM,29.5,51.3,21.8,0,37.0,16.8,0.0
2021_10,2021,10,British Grand Prix,Silverstone,NOR,McLaren,4,0,5,0.01016,0.4645,45,-0.048502,3,MEDIUM,29.5,51.3,21.8,0,37.0,4.2,0.0
2021_10,2021,10,British Grand Prix,Silverstone,OCO,Alpine,9,0,9,0.01531,0.255,45,-0.060125,3,MEDIUM,29.5,51.3,21.8,0,37.0,10.6,0.2
2021_10,2021,10,British Grand Prix,Silverstone,PER,Red Bull Racing,16,0,0,0.009184,1.3757,39,0.062293,5,HARD,29.5,51.3,21.8,0,37.0,3.6,0.1
2021_10,2021,10,British Grand Prix,Silverstone,RAI,Alfa Romeo Racing,15,0,13,0.023703,1.6392,44,-0.079072,3,MEDIUM,29.5,51.3,21.8,0,37.0,12.8,0.0
2021_10,2021,10,British Grand Prix,Silverstone,RIC,McLaren,5,0,6,0.010183,0.2164,45,-0.041668,3,MEDIUM,29.5,51.3,21.8,0,37.0,9.4,0.0
2021_10,2021,10,British Grand Prix,Silverstone,RUS,Williams,12,0,12,0.01102,0.7547,43,-0.100285,3,MEDIUM,29.5,51.3,21.8,0,37.0,13.4,0.2
2021_10,2021,10,British Grand Prix,Silverstone,SAI,Ferrari,6,0,10,0.00959,0.2488,45,-0.071298,3,MEDIUM,29.5,51.3,21.8,0,37.0,6.4,0.1
2021_10,2021,10,British Grand Prix,Silverstone,STR,Aston Martin,8,0,14,0.019088,0.3945,45,-0.074746,3,MEDIUM,29.5,51.3,21.8,0,37.0,10.0,0.2
2021_10,2021,10,British Grand Prix,Silverstone,TSU,AlphaTauri,10,0,16,0.023482,0.7276,44,-0.145137,3,MEDIUM,29.5,51.3,21.8,0,37.0,11.6,0.1
2021_10,2021,10,British Grand Prix,Silverstone,VER,Red Bull Racing,21,1,1,0.002162,,0,,1,MEDIUM,29.5,51.3,21.8,0,37.0,1.2,0.1
2021_10,2021,10,British Grand Prix,Silverstone,VET,Aston Martin,21,1,8,0.012555,0.2833,33,-0.027309,3,MEDIUM,29.5,51.3,21.8,0,37.0,9.0,0.2
2021_11,2021,11,Hungarian Grand Prix,Budapest,ALO,Alpine,4,0,9,0.014877,0.5665,63,-0.026886,4,INTERMEDIATE,27.2,37.6,10.4,1,71.7,8.0,0.2
2021_11,2021,11,Hungarian Grand Prix,Budapest,BOT,Mercedes,21,1,2,0.004177,,0,,1,INTERMEDIATE,27.2,37.6,10.4,1,71.7,4.8,0.0
2021_11,2021,11,Hungarian Grand Prix,Budapest,GAS,AlphaTauri,5,0,5,0.012928,1.5334,61,-0.084819,5,INTERMEDIATE,27.2,37.6,10.4,1,71.7,7.2,0.1
2021_11,2021,11,Hungarian Grand Prix,Budapest,GIO,Alfa Romeo Racing,13,0,0,0.028693,0.2513,60,0.024004,6,MEDIUM,27.2,37.6,10.4,1,71.7,13.6,0.0
2021_11,2021,11,Hungarian Grand Prix,Budapest,HAM,Mercedes,2,0,1,0.0,1.2557,60,-0.022477,5,INTERMEDIATE,27.2,37.6,10.4,1,71.7,4.8,0.0
2021_11,2021,11,Hungarian Grand Prix,Budapest,LAT,Williams,7,0,18,0.034699,0.3372,63,-0.026374,4,INTERMEDIATE,27.2,37.6,10.4,1,71.7,16.2,0.2
2021_11,2021,11,Hungarian Grand Prix,Budapest,LEC,Ferrari,21,1,7,0.01428,,0,,1,INTERMEDIATE,27.2,37.6,10.4,1,71.7,7.4,0.0
2021_11,2021,11,Hungarian Grand Prix,Budapest,MAZ,Haas F1 Team,21,1,19,0.046447,,0,,3,INTERMEDIATE,27.2,37.6,10.4,1,71.7,17.6,0.0
2021_11,2021,11,Hungarian Grand Prix,Budapest,MSC,Haas F1 Team,12,0,20,,0.2178,62,-0.024305,4,INTERMEDIATE,27.2,37.6,10.4,1,71.7,16.8,0.0
2021_11,2021,11,Hungarian Grand Prix,Budapest,NOR,McLaren,21,1,6,0.012808,,0,,2,INTERMEDIATE,27.2,37.6,10.4,1,71.7,4.4,0.0
2021_11,2021,11,Hungarian Grand Prix,Budapest,OCO,Alpine,1,0,8,0.016362,0.2415,63,-0.034558,4,INTERMEDIATE,27.2,37.6,10.4,1,71.7,11.0,0.2
2021_11,2021,11,Hungarian Grand Prix,Budapest,PER,Red Bull Racing,21,1,4,0.013286,,0,,1,INTERMEDIATE,27.2,37.6,10.4,1,71.7,6.0,0.2
2021_11,2021,11,Hungarian Grand Prix,Budapest,RAI,Alfa Romeo Racing,10,0,13,0.028295,1.0548,60,-0.037257,5,INTERMEDIATE,27.2,37.6,10.4,1,71.7,13.6,0.0
2021_11,2021,11,Hungarian Grand Prix,Budapest,RIC,McLaren,11,0,11,0.019252,1.7461,61,-0.067937,4,INTERMEDIATE,27.2,37.6,10.4,1,71.7,8.0,0.0
2021_11,2021,11,Hungarian Grand Prix,Budapest,RUS,Williams,8,0,17,0.03348,0.4523,63,-0.071558,4,INTERMEDIATE,27.2,37.6,10.4,1,71.7,12.6,0.2
2021_11,2021,11,Hungarian Grand Prix,Budapest,SAI,Ferrari,3,0,15,0.016309,0.8265,63,-0.058231,4,INTERMEDIATE,27.2,37.6,10.4,1,71.7,7.2,0.0
2021_11,2021,11,Hungarian Grand Prix,Budapest,STR,Aston Martin,21,1,12,0.019544,,0,,1,INTERMEDIATE,27.2,37.6,10.4,1,71.7,9.4,0.3
2021_11,2021,11,Hungarian Grand Prix,Budapest,TSU,AlphaTauri,6,0,16,0.033148,0.4313,63,-0.031669,4,INTERMEDIATE,27.2,37.6,10.4,1,71.7,10.4,0.1
2021_11,2021,11,Hungarian Grand Prix,Budapest,VER,Red Bull Racing,9,0,3,0.003063,0.3695,61,-0.068228,6,INTERMEDIATE,27.2,37.6,10.4,1,71.7,1.2,0.2
2021_11,2021,11,Hungarian Grand Prix,Budapest,VET,Aston Martin,21,1,10,0.017648,0.2461,63,-0.032091,4,INTERMEDIATE,27.2,37.6,10.4,1,71.7,9.0,0.4
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,ALO,Alpine,11,0,12,0.018789,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,7.6,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,BOT,Mercedes,12,0,13,0.002327,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,4.8,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,GAS,AlphaTauri,6,0,6,0.003577,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,7.0,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,GIO,Alfa Romeo Racing,13,0,14,0.054135,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,14.0,0.0
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,HAM,Mercedes,3,0,3,0.001758,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,2.2,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,LAT,Williams,9,0,10,0.017505,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,14.4,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,LEC,Ferrari,8,0,9,0.014618,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,7.4,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,MAZ,Haas F1 Team,17,0,18,0.076828,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,17.6,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,MSC,Haas F1 Team,16,0,17,0.068502,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,16.6,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,NOR,McLaren,14,0,15,0.0,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,4.4,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,OCO,Alpine,7,0,8,0.011454,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,9.4,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,PER,Red Bull Racing,19,0,0,0.007421,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,6.0,0.2
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,RAI,Alfa Romeo Racing,18,0,0,0.072631,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,13.6,0.0
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,RIC,McLaren,4,0,4,0.009498,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,8.4,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,RUS,Williams,2,0,2,0.007972,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,11.4,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,SAI,Ferrari,10,0,11,0.018203,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,6.2,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,STR,Aston Martin,20,0,19,0.019013,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,9.4,0.4
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,TSU,AlphaTauri,15,0,16,0.055057,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,10.2,0.1
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,VER,Red Bull Racing,1,0,1,0.004602,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,2.6,0.2
2021_12,2021,12,Belgian Grand Prix,Spa-Francorchamps,VET,Aston Martin,5,0,5,0.0068,,0,,1,UNKNOWN,13.0,15.3,2.3,1,96.5,9.0,0.4
2021_13,2021,13,Dutch Grand Prix,Zandvoort,ALO,Alpine,6,0,9,0.015548,0.4029,68,-0.056419,2,SOFT,21.6,36.1,14.5,0,54.25,8.2,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,BOT,Mercedes,3,0,3,0.004892,1.046,67,0.310668,3,SOFT,21.6,36.1,14.5,0,54.25,4.8,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,GAS,AlphaTauri,4,0,4,0.008609,0.9347,68,-0.028492,2,SOFT,21.6,36.1,14.5,0,54.25,7.6,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,GIO,Alfa Romeo Racing,14,0,7,0.010234,0.2777,65,-0.056506,3,SOFT,21.6,36.1,14.5,0,54.25,13.6,0.0
2021_13,2021,13,Dutch Grand Prix,Zandvoort,HAM,Mercedes,2,0,2,0.000552,1.162,65,0.002752,4,SOFT,21.6,36.1,14.5,0,54.25,2.4,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,KUB,Alfa Romeo Racing,15,0,16,0.035073,1.6632,67,0.031894,2,MEDIUM,21.6,36.1,14.5,0,54.25,,0.0
2021_13,2021,13,Dutch Grand Prix,Zandvoort,LAT,Williams,16,0,0,0.017536,1.0592,66,0.017606,2,MEDIUM,21.6,36.1,14.5,0,54.25,12.6,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,LEC,Ferrari,5,0,5,0.008013,0.5366,68,-0.005629,2,SOFT,21.6,36.1,14.5,0,54.25,8.2,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,MAZ,Haas F1 Team,21,1,18,0.043406,1.196,37,0.002759,2,MEDIUM,21.6,36.1,14.5,0,54.25,18.2,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,MSC,Haas F1 Team,18,0,17,0.036321,0.675,64,0.044598,3,SOFT,21.6,36.1,14.5,0,54.25,16.0,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,NOR,McLaren,10,0,13,0.02208,0.8462,68,-0.009941,2,MEDIUM,21.6,36.1,14.5,0,54.25,6.2,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,OCO,Alpine,9,0,8,0.015011,0.6521,68,-0.06543,2,SOFT,21.6,36.1,14.5,0,54.25,9.0,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,PER,Red Bull Racing,8,0,0,0.02388,0.9515,65,0.160682,3,HARD,21.6,36.1,14.5,0,54.25,9.6,0.2
2021_13,2021,13,Dutch Grand Prix,Zandvoort,RIC,McLaren,11,0,10,0.014227,0.5858,68,-0.068425,2,SOFT,21.6,36.1,14.5,0,54.25,8.0,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,RUS,Williams,17,1,11,0.021006,1.2718,64,-0.076401,3,MEDIUM,21.6,36.1,14.5,0,54.25,9.0,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,SAI,Ferrari,7,0,6,0.009465,0.603,68,-0.020696,2,SOFT,21.6,36.1,14.5,0,54.25,6.0,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,STR,Aston Martin,12,0,12,0.021514,1.4946,67,-0.064707,2,SOFT,21.6,36.1,14.5,0,54.25,11.8,0.4
2021_13,2021,13,Dutch Grand Prix,Zandvoort,TSU,AlphaTauri,21,1,14,0.022893,0.2205,44,-0.096931,2,SOFT,21.6,36.1,14.5,0,54.25,10.6,0.1
2021_13,2021,13,Dutch Grand Prix,Zandvoort,VER,Red Bull Racing,1,0,1,0.0,0.503,67,-0.001856,3,SOFT,21.6,36.1,14.5,0,54.25,2.6,0.2
2021_13,2021,13,Dutch Grand Prix,Zandvoort,VET,Aston Martin,13,0,15,0.026798,1.582,65,-0.265304,3,SOFT,21.6,36.1,14.5,0,54.25,9.0,0.4
2021_14,2021,14,Italian Grand Prix,Monza,ALO,Alpine,8,0,10,0.019031,0.3316,41,-0.025968,2,MEDIUM,28.8,44.3,15.5,0,33.7,7.6,0.1
